timestamp,value
2014-02-27 16:50:00,249.128
2014-02-27 16:50:00,238.162
2014-02-27 16:50:00,287.079
2014-02-27 16:50:00,15.005
2014-02-27 16:50:00,116.89
2014-02-27 16:50:00,337.433
2014-02-27 16:50:00,89.05
2014-02-27 16:50:00,82.168
2014-02-27 16:50:00,141.933
2014-02-27 16:50:00,70.259
2014-02-27 16:50:00,16.566
2014-02-27 16:50:00,50.542
2014-02-27 16:50:00,270.291
2014-02-27 16:50:00,161.84
2014-02-27 16:50:00,97.459
2014-02-27 16:50:00,272.522
2014-02-27 16:50:00,91.024
2014-02-27 16:50:00,104.079
2014-02-27 16:50:00,133.383
2014-02-27 16:50:00,155.421
2014-02-27 16:50:00,110.376
2014-02-27 16:50:00,78.213
2014-02-27 16:50:00,61.14
2014-02-27 16:50:00,17.305
2014-02-27 16:50:00,84.968
2014-02-27 16:50:00,41.13
2014-02-27 16:50:00,130.68
2014-02-27 16:50:00,240.177
2014-02-27 16:50:00,96.776
2014-02-27 16:50:00,596.995
2014-02-27 16:50:00,13.737
2014-02-27 16:50:00,19.19
2014-02-27 16:50:00,57.146
2014-02-27 16:50:00,31.658
2014-02-27 16:50:00,21.06
2014-02-27 16:50:00,28.283
2014-02-27 16:50:00,33.257
2014-02-27 16:50:00,130.672
2014-02-27 16:50:00,29.804
2014-02-27 16:50:00,32.197
2014-02-27 16:50:00,30.129
2014-02-27 16:50:00,99.441
2014-02-27 16:50:00,152.617
2014-02-27 16:50:00,13.633
2014-02-27 16:50:00,30.582
2014-02-27 16:50:00,194.257
2014-02-27 16:50:00,116.574
2014-02-27 16:50:00,62.914
2014-02-27 16:50:00,16.659
2014-02-27 16:50:00,35.744
2014-02-27 16:50:00,48.203
2014-02-27 16:50:00,21.807
2014-02-27 16:50:00,110.689
2014-02-27 16:50:00,19.687
2014-02-27 16:50:00,98.624
2014-02-27 16:50:00,87.21
2014-02-27 16:50:00,380.9
2014-02-27 16:50:00,276.465
2014-02-27 16:50:00,140.664
2014-02-27 16:50:00,152.711
2014-02-27 16:50:00,77.185
2014-02-27 16:50:00,58.522
2014-02-27 16:50:00,175.542
2014-02-27 16:50:00,68.88
2014-02-27 16:50:00,291.882
2014-02-27 16:50:00,299.653
2014-02-27 16:50:00,169.717
2014-02-27 16:50:00,166.129
2014-02-27 16:50:00,29.498
2014-02-27 16:50:00,57.519
2014-02-27 16:50:00,253.885
2014-02-27 16:50:00,348.94
2014-02-27 16:50:00,254.724
2014-02-27 16:50:00,18.027
2014-02-27 16:50:00,385.207
2014-02-27 16:50:00,93.772
2014-02-27 16:50:00,24.322
2014-02-27 16:50:00,40.035
2014-02-27 16:50:00,16.062
2014-02-27 16:50:00,17.417
2014-02-27 16:50:00,14.413
2014-02-27 16:50:00,66.428
2014-02-27 16:50:00,57.761
2014-02-27 16:50:00,52.236
2014-02-27 16:50:00,65.855
2014-02-27 16:50:00,65.986
2014-02-27 16:50:00,156.348
2014-02-27 16:50:00,873.263
2014-02-27 16:50:00,777.211
2014-02-27 16:50:00,100.974
2014-02-27 16:50:00,76.102
2014-02-27 16:50:00,160.027
2014-02-27 16:50:00,65.077
2014-02-27 16:50:00,113.08
2014-02-27 16:50:00,68.283
2014-02-27 16:50:00,36.767
2014-02-27 16:50:00,11.147
2014-02-27 16:50:00,18.069
2014-02-27 16:50:00,207.188
2014-02-27 16:50:00,172.584
2014-02-27 16:50:00,118.568
2014-02-27 16:50:00,55.206
2014-02-27 16:50:00,14.749
2014-02-27 16:50:00,75.228
2014-02-27 16:50:00,150.799
2014-02-27 16:50:00,142.799
2014-02-27 16:50:00,79.861
2014-02-27 16:50:00,78.84
2014-02-27 16:50:00,164.077
2014-02-27 16:50:00,71.357
2014-02-27 16:50:00,96.774
2014-02-27 16:50:00,83.129
2014-02-27 16:50:00,376.284
2014-02-27 16:50:00,71.76
2014-02-27 16:50:00,149.278
2014-02-27 16:50:00,173.405
2014-02-27 16:50:00,1130.341
2014-02-27 16:50:00,71.94
2014-02-27 16:50:00,788.601
2014-02-27 16:50:00,178.046
2014-02-27 16:50:00,29.339
2014-02-27 16:50:00,18.48
2014-02-27 16:50:00,26.817
2014-02-27 16:50:00,183.02
2014-02-27 16:50:00,19.359
2014-02-27 16:50:00,59.608
2014-02-27 16:50:00,20.192
2014-02-27 16:50:00,34.027
2014-02-27 16:50:00,27.238
2014-02-27 16:50:00,14.155
2014-02-27 16:50:00,38.0
2014-02-27 16:50:00,40.115
2014-02-27 16:50:00,41.195
2014-02-27 16:50:00,31.36
2014-02-27 16:50:00,13.949
2014-02-27 16:50:00,15.059
2014-02-27 16:50:00,79.9
2014-02-27 16:50:00,32.763
2014-02-27 16:50:00,16.3
2014-02-27 16:50:00,14.013
2014-02-27 16:50:00,39.297
2014-02-27 16:50:00,37.37
2014-02-27 16:50:00,13.717
2014-02-27 16:50:00,981.006
2014-02-27 16:50:00,17.165
2014-02-27 16:50:00,15.755
2014-02-27 16:50:00,24.715
2014-02-27 16:50:00,119.849
2014-02-27 16:50:00,183.585
2014-02-27 16:50:00,48.528
2014-02-27 16:50:00,45.117
2014-02-27 16:50:00,32.516
2014-02-27 16:50:00,37.377
2014-02-27 16:50:00,78.657
2014-02-27 16:50:00,17.04
2014-02-27 16:50:00,246.747
2014-02-27 16:50:00,19.849
2014-02-27 16:50:00,72.948
2014-02-27 16:50:00,42.265
2014-02-27 16:50:00,143.721
2014-02-27 16:50:00,86.793
2014-02-27 16:50:00,89.04
2014-02-27 16:50:00,104.091
2014-02-27 16:50:00,133.629
2014-02-27 16:50:00,138.214
2014-02-27 16:50:00,161.724
2014-02-27 16:50:00,249.927
2014-02-27 16:50:00,75.716
2014-02-27 16:50:00,136.264
2014-02-27 16:50:00,38.707
2014-02-27 16:50:00,90.023
2014-02-27 16:50:00,40.438
2014-02-27 16:50:00,62.693
2014-02-27 16:50:00,30.209
2014-02-27 16:50:00,15.371
2014-02-27 16:50:00,12.927
2014-02-27 16:50:00,73.014
2014-02-27 16:50:00,102.708
2014-02-27 16:50:00,187.356
2014-02-27 16:50:00,135.935
2014-02-27 16:50:00,91.542
2014-02-27 16:50:00,123.759
2014-02-27 16:50:00,131.009
2014-02-27 16:50:00,82.459
2014-02-27 16:50:00,61.459
2014-02-27 16:50:00,44.136
2014-02-27 16:50:00,99.775
2014-02-27 16:50:00,121.753
2014-02-27 16:50:00,65.728
2014-02-27 16:50:00,34.959
2014-02-27 16:50:00,111.459
2014-02-27 16:50:00,102.479
2014-02-27 16:50:00,108.54
2014-02-27 16:50:00,123.11
2014-02-27 16:50:00,188.413
2014-02-27 16:50:00,85.531
2014-02-27 16:50:00,68.286
2014-02-27 16:50:00,26.723
2014-02-27 16:50:00,121.905
2014-02-27 16:50:00,41.059
2014-02-27 16:50:00,49.22
2014-02-27 16:50:00,316.125
2014-02-27 16:50:00,100.183
2014-02-27 16:50:00,14.792
2014-02-27 16:50:00,53.2
2014-02-27 16:50:00,27.729
2014-02-27 16:50:00,122.513
2014-02-27 16:50:00,223.705
2014-02-27 16:50:00,96.398
2014-02-27 16:50:00,32.215
2014-02-27 16:50:00,81.145
2014-02-27 16:50:00,144.021
2014-02-27 16:50:00,83.628
2014-02-27 16:50:00,96.666
2014-02-27 16:50:00,127.549
2014-02-27 16:50:00,83.573
2014-02-27 16:50:00,1255.264
2014-02-27 16:50:00,78.525
2014-02-27 16:50:00,1567.172
2014-02-27 16:50:00,193.101
2014-02-27 16:50:00,39.283
2014-02-27 16:50:00,28.206
2014-02-27 16:50:00,13.423
2014-02-27 16:50:00,410.639
2014-02-27 16:50:00,78.064
2014-02-27 16:50:00,162.449
2014-02-27 16:50:00,146.481
2014-02-27 16:50:00,75.614
2014-02-27 16:50:00,220.811
2014-02-27 16:50:00,29.594
2014-02-27 16:50:00,68.779
2014-02-27 16:50:00,31.602
2014-02-27 16:50:00,35.921
2014-02-27 16:50:00,73.999
2014-02-27 16:50:00,42.774
2014-02-27 16:50:00,133.35
2014-02-27 16:50:00,167.234
2014-02-27 16:50:00,27.822
2014-02-27 16:50:00,10.838
2014-02-27 16:50:00,22.055
2014-02-27 16:50:00,59.526
2014-02-27 16:50:00,23.111
2014-02-27 16:50:00,14.696
2014-02-27 16:50:00,35.579
2014-02-27 16:50:00,15.848
2014-02-27 16:50:00,205.457
2014-02-27 16:50:00,21.412
2014-02-27 16:50:00,17.369
2014-02-27 16:50:00,82.914
2014-02-27 16:50:00,13.61
2014-02-27 16:50:00,11.164
2014-02-27 16:50:00,10.593
2014-02-27 16:50:00,33.525
2014-02-27 16:50:00,108.623
2014-02-27 16:50:00,191.285
2014-02-27 16:50:00,149.119
2014-02-27 16:50:00,702.854
2014-02-27 16:50:00,20.264
2014-02-27 16:50:00,69.424
2014-02-27 16:50:00,155.054
2014-02-27 16:50:00,13.99
2014-02-27 16:50:00,31.074
2014-02-27 16:50:00,86.243
2014-02-27 16:50:00,127.891
2014-02-27 16:50:00,93.861
2014-02-27 16:50:00,124.144
2014-02-27 16:50:00,81.81
2014-02-27 16:50:00,136.929
2014-02-27 16:50:00,267.208
